Time(ns),Utilization(%)
4164924,90.08
4176186,90.13
4187647,90.17
4198056,90.33
4198872,89.73
4206766,90.14
4211430,90.39
4212233,90.14
4223637,90.18
4236267,90.22
4247797,90.28
4259357,90.32
4268230,90.44
4271606,90.52
4279071,90.75
4287236,90.97
4290924,91.09
4291770,90.68
4298354,90.71
4299077,90.19
4307006,90.25
4311907,90.55
4323234,90.61
4333458,90.72
4337992,90.91
4345678,91.04
4346666,90.53
4347395,90.49
4355941,90.60
4356761,90.30
4357516,90.27
4358238,90.03
4362142,90.13
4370000,90.36
4370787,89.91
4379151,90.08
4379997,89.66
4392122,89.70
4393073,89.40
4401250,89.74
4410013,89.97
4410869,89.74
4411615,89.16
4414906,89.34
4422903,89.52
4423768,89.13
4424537,88.56
4432743,88.71
4433581,88.65
4434389,88.45
4435177,87.95
4435903,87.92
4440357,88.19
4441111,87.77
4441775,87.63
4450509,88.09
4451394,87.88
4452133,87.34
4460364,87.66
4461158,87.38
4464217,87.40
4475951,87.48
4476755,87.03
4477540,86.56
4485942,86.78
4490290,86.99
4498655,87.24
4506985,87.72
4507742,87.57
4513087,87.97
4524354,88.04
4533377,88.16
4539259,88.56
4540112,88.12
4547629,88.37
4557701,88.48
4569342,88.54
4580981,88.60
4592670,88.65
4593616,88.39
4597300,88.59
4605478,88.88
4606253,88.45
4606950,88.24
4615287,88.56
4616144,88.49
4616888,88.07
4621144,88.42
4632558,88.48
4644341,88.55
4657444,88.61
4658331,88.07
4667132,88.22
4675740,88.48
4676588,88.08
4677297,87.67
4688978,87.72
4689882,87.44
4701736,87.50
4702598,87.35
4703350,86.85
4712158,87.07
4715294,87.11
4724447,87.17
4725275,86.71
4726096,86.51
4734637,86.79
4738660,87.15
4746861,87.51
4747692,87.16
4756053,87.30
4769249,87.36
4775472,87.58
4786380,87.64
4789344,87.67
4797775,87.90
4809700,87.96
4812947,87.97
4822185,88.01
4834249,88.06
4838311,88.27
4846674,88.37
4855538,88.51
4861065,88.62
4861834,88.42
4869978,88.72
4882054,88.76
4885591,88.93
4893821,89.02
4902928,89.14
4903831,89.09
4904510,88.93
4908721,89.31
4914466,89.40
4915338,89.22
4926911,89.27
4931187,89.51
4942829,89.55
4943616,89.15
4944374,89.15
4956368,89.20
4957305,88.88
4970742,88.93
4978873,89.29
4987018,89.57
4987963,89.55
4988634,89.22
4989492,89.19
5001644,89.24
5010252,89.42
5018480,89.66
5021998,89.71
5022830,89.31
5031206,89.46
5043329,89.51
5047734,89.68
5056416,90.02
5057290,89.63
5058034,89.57
5058721,89.33
5059390,89.06
5069207,89.09
5073651,89.09
5082602,89.16
5091217,89.20
5095658,89.49
5103730,89.80
5104810,89.61
5113867,89.98
5125952,90.03
5134581,90.37
5146672,90.41
5152392,90.72
5163936,90.76
5164721,90.36
5175026,90.37
5188087,90.42
5202465,90.46
5203254,90.03
5213151,90.08
5225581,90.13
5234200,90.43
5246693,90.47
5247602,90.44
5248428,90.39
5260718,90.43
5269384,90.69
5278075,90.79
5291507,90.82
5303919,90.87
5313231,91.15
5316501,91.16
5326726,91.20
5339940,91.24
5345034,91.41
5345821,90.96
5346562,90.54
5347376,90.09
5356050,90.49
5365150,90.73
5371419,91.02
5377959,91.08
5378741,90.79
5386548,90.79
5387261,90.52
5392758,90.90
5393577,90.48
5394295,90.04
5395031,89.84
5395872,89.39
5404285,89.50
5405081,89.28
5419151,89.33
5419989,89.23
5424082,89.69
5432861,89.75
5442182,90.02
5454646,90.07
5463621,90.35
5464533,89.95
