Time(ns),Utilization(%)
2017010,97.38
2017864,97.26
2024555,97.27
2025385,96.21
2031112,96.25
2036699,96.29
2042746,96.83
2052684,96.86
2060826,97.10
2061832,96.61
2071783,96.63
2077660,96.87
2078475,96.83
2084663,97.16
2085517,96.66
2086175,95.94
2095711,95.98
2105255,96.01
2106074,95.92
2111939,95.99
2117604,96.42
2123318,96.46
2132785,96.49
2133772,96.12
2139856,96.77
2150818,96.80
2160893,96.83
2170728,96.86
2180674,96.87
2190706,96.90
2196935,97.02
2206454,97.05
2207200,96.34
2217119,96.37
2228217,96.40
2238438,96.43
2239184,95.51
2245085,96.08
2246019,95.71
2246764,94.95
2247441,94.20
2248197,93.99
2248859,93.26
2254765,94.01
2255869,93.74
2262361,93.81
2269277,94.22
2275351,94.58
2281502,95.16
2282291,94.58
2288334,94.76
2289068,94.39
2294724,95.22
2300282,95.97
2310108,96.01
2321851,96.04
2327985,96.22
2328742,95.62
2338318,95.65
2348289,95.69
2358155,95.71
2368337,95.74
2375270,95.95
2385320,95.99
2391491,96.31
2392335,95.85
2400003,96.04
2410135,96.08
2420346,96.10
2427652,96.12
2433638,96.66
2434355,96.06
2441096,96.28
2447707,96.72
2448458,96.36
2449213,96.19
2455459,96.31
2456194,95.52
2456898,95.03
2467246,95.07
2474276,95.75
2480582,95.89
2481394,95.16
2487826,95.26
2495687,95.76
2496524,95.04
2506305,95.08
2507258,94.49
2513920,95.10
2514723,94.48
2520818,94.62
2526795,94.91
2527549,94.06
2528449,94.02
2532937,94.04
2533658,93.85
2534367,93.37
2535046,92.97
2540899,93.73
2546831,94.13
2547612,93.27
2548293,92.80
2554882,93.47
2561008,93.85
2571136,93.89
2572003,93.60
2582279,93.64
2583052,92.91
2589178,93.12
2597076,93.44
2597833,92.71
2604545,92.77
2610844,92.80
2617071,93.07
2623270,93.42
2624067,92.61
2630754,92.94
2634930,93.03
2641250,93.31
2647372,94.08
2654026,94.54
2660078,94.79
2666324,95.01
2677335,95.05
2684462,95.48
2685258,95.42
2697273,95.44
2707897,95.46
2718335,95.49
2728709,95.52
2735497,95.58
2741614,95.85
2748225,95.94
2758256,95.96
2759123,95.30
2759840,94.45
2760507,93.89
2767770,94.67
2774962,95.11
2781458,95.29
2789607,95.75
2799897,95.78
2810277,95.79
2816848,95.98
2817751,95.66
2828244,95.69
2835147,95.75
2845317,95.77
2852012,95.92
2862524,95.94
2869134,96.13
2881441,96.16
2892867,96.17
2893712,95.81
2900882,95.85
2911302,95.88
2912133,95.69
2922985,95.71
2929734,96.06
2940370,96.09
2947447,96.37
2957935,96.39
2958791,96.04
2971008,96.07
2978865,96.25
2979666,95.95
2980410,95.28
2987042,95.61
2997786,95.64
2998545,95.26
3009995,95.29
3010918,94.78
3011731,94.19
3012656,93.99
3023168,94.03
3031399,94.24
3053108,94.76
3060598,95.40
3061408,94.98
3062150,94.38
3062878,93.88
3063561,93.29
3070984,93.54
3071822,93.32
3080982,93.86
3089014,94.10
3096131,94.50
3107415,94.53
3108163,93.83
