Time(ns),Utilization(%)
1528541,51.60
1534508,51.72
1535240,51.48
1540104,51.71
1545008,51.94
1549662,52.00
1554291,52.23
1559060,52.35
1563790,52.57
1568142,52.59
1568932,52.35
1573508,52.58
1574274,52.10
1575191,51.63
1576089,51.39
1580659,51.62
1585293,51.85
1591232,52.07
1595871,52.29
1600573,52.52
1601450,52.05
1605988,52.27
1610706,52.49
1611504,52.26
1612255,51.80
1617262,52.02
1621997,52.13
1626804,52.24
1631606,52.30
1636379,52.35
1641138,52.46
1645694,52.67
1649990,52.69
1650845,52.57
1655511,52.63
1660086,52.73
1666031,52.94
1670842,53.05
1671876,52.60
1676529,52.66
1681227,52.76
1681961,52.32
1682650,51.87
1687594,51.98
1688366,51.54
1689206,51.09
1690083,50.65
1690770,50.21
1695507,50.32
1696327,49.87
1700983,49.88
1705962,50.10
1710600,50.11
1711388,50.00
1716460,50.06
1721481,50.28
1722245,50.06
1727254,50.17
1732068,50.22
1736627,50.44
1741359,50.65
1747489,50.87
1748310,50.44
1749129,50.22
1749892,49.79
1754455,49.90
1759330,50.00
1763975,50.06
1764719,49.63
1769487,49.84
1774283,49.90
1778842,50.11
1783628,50.32
1788392,50.53
1789198,50.11
1789930,49.69
1790634,49.58
1791467,49.48
1796190,49.48
1802111,49.59
1806385,49.61
1811169,49.82
1812059,49.41
1816868,49.62
1821984,49.64
1831198,49.85
1832006,49.44
1836815,49.65
1841579,49.75
1846263,49.96
1850908,50.06
1855556,50.26
1860266,50.46
1860987,50.06
1865544,50.11
1870267,50.31
1871061,49.91
1875670,50.01
1876574,49.60
1877292,49.59
1881912,49.69
1882689,49.49
1883472,49.09
1884361,48.69
1888822,48.89
1889797,48.49
1894232,48.60
1895080,48.40
1899632,48.60
1900644,48.20
1905217,48.41
1911090,48.61
1915791,48.71
1920888,48.91
1921901,48.72
1927060,48.77
1932083,48.97
1932840,48.87
1937442,49.07
1938237,48.97
1943179,49.07
1947717,49.17
1948500,48.78
1953329,48.88
1957882,48.98
1962576,49.08
1967189,49.13
1971870,49.23
1976397,49.42
1977248,49.32
1977966,49.28
1983186,49.30
1989310,49.49
1993970,49.69
1994774,49.59
1999247,49.78
2003937,49.88
2008545,49.97
2013286,50.07
2014242,49.69
2018904,49.78
2023744,49.88
2024657,49.69
2029252,49.74
2033882,49.93
2038532,50.02
2043153,50.20
2047784,50.39
2048546,50.20
2049336,49.83
2054195,50.02
2055195,49.65
2060051,49.74
2066292,49.93
2071098,50.02
2071867,49.65
2076443,49.70
2077249,49.33
2081874,49.43
2086655,49.61
2091244,49.70
2095877,49.79
2100501,49.97
2105141,50.15
2105918,49.97
2110515,50.15
2115233,50.33
2119882,50.51
2124861,50.55
2129429,50.73
2134160,50.77
2140166,50.86
2140925,50.77
2154418,50.41
2159367,50.50
2163934,50.68
2168725,50.76
2169582,50.41
2170541,50.24
2171312,50.06
2176005,50.24
2176949,50.06
2177664,49.97
2178335,49.62
2182946,49.71
2183669,49.54
2184648,49.19
2185409,49.10
2186128,48.75
2186985,48.58
2191701,48.62
2196454,48.80
2197271,48.45
2201826,48.63
2206465,48.72
2211168,48.74
2217527,48.83
2222404,49.01
2223351,48.92
2229979,49.10
2234657,49.27
2235563,49.10
2240196,49.14
2241044,48.80
2245680,48.89
2246450,48.72
2253544,48.89
2258301,49.07
2259108,48.98
2259845,48.90
2260725,48.56
2265322,48.65
2270091,48.82
2274669,48.86
2279239,49.03
2280257,48.95
2284798,49.12
2289425,49.20
2293964,49.23
2298502,49.39
2299245,49.06
2300105,48.73
2304786,48.77
2310892,48.82
2311673,48.65
2316293,48.69
2321169,48.71
2327973,48.88
2332933,48.90
2333861,48.57
2338828,48.74
2343615,48.91
2344493,48.75
2345282,48.42
2345959,48.26
2350686,48.42
2355332,48.59
2356205,48.27
2357007,48.26
2361640,48.34
2362598,48.02
2363373,48.00
2367923,48.16
2372376,48.33
2376988,48.50
2377841,48.42
2382534,48.50
2383668,48.34
2388168,48.50
2393971,48.51
2398378,48.52
2403024,48.68
2407633,48.77
2408493,48.45
2409241,48.13
2414030,48.21
2418755,48.38
2423449,48.54
2428055,48.62
2433459,48.78
2438209,48.94
2443045,49.10
2447534,49.18
2452191,49.34
2453185,49.33
2453996,49.02
2458458,49.18
2463011,49.33
2468700,49.34
2473467,49.49
2478022,49.65
2482732,49.72
2487241,49.88
2488165,49.86
2492738,50.01
2497864,50.05
2498871,49.90
2504083,49.97
2504860,49.82
2505756,49.67
2510366,49.82
2514982,49.97
2515746,49.95
2520248,49.96
2526201,50.04
2530944,50.19
2532025,49.88
2532907,49.58
2537584,49.73
2542287,49.77
2548309,49.92
2552983,49.96
2557758,50.03
2558758,49.96
2563456,50.11
2564304,49.81
2565304,49.51
2566118,49.22
2566833,48.92
2571065,48.93
2575711,49.00
2580264,49.08
2584894,49.23
2589272,49.25
2590095,48.95
2591140,48.66
2591938,48.58
2596568,48.74
2601416,48.75
2607406,48.90
2611872,48.91
2612812,48.76
2613697,48.61
2618400,48.63
2623386,48.78
2624280,48.49
2625183,48.19
2631253,48.35
2636328,48.50
2640910,48.57
2645420,48.72
2646212,48.58
2650923,48.72
2651763,48.65
2652533,48.51
2657054,48.58
2661654,48.73
2662432,48.59
2663300,48.30
2664266,48.29
2668882,48.44
2673358,48.58
2674191,48.44
2674995,48.37
2679534,48.44
2680496,48.16
2685062,48.31
2685868,48.23
2686639,47.95
2687310,47.67
2688049,47.38
2692823,47.46
2693568,47.17
2698446,47.32
2703059,47.47
2703949,47.19
2704672,46.90
2709141,46.94
2715278,46.95
2723790,47.03
2728287,47.04
2733481,47.12
2738522,47.16
2743438,47.30
2744254,47.16
2748877,47.24
2753615,47.39
2758226,47.46
2759060,47.32
2759856,47.18
2764451,47.33
2769194,47.35
2769944,47.31
2775881,47.35
2780714,47.42
2785194,47.49
2786046,47.48
2790661,47.50
2796969,47.58
2797763,47.30
2802566,47.44
2803374,47.31
2808473,47.32
2814620,47.36
2819407,47.51
2823888,47.52
2824800,47.25
2829518,47.27
2830461,47.13
2836396,47.27
2841641,47.42
2842426,47.28
2847449,47.29
2848170,47.02
2848871,46.74
2853415,46.82
2858016,46.83
2862801,46.91
2867584,46.98
2873200,46.98
2879423,47.02
2880327,46.88
2884833,46.96
2889546,46.99
2894196,47.14
2898740,47.28
2899642,47.01
2904266,47.15
2908852,47.29
2913343,47.43
2914603,47.30
2919252,47.44
2920004,47.17
2920930,47.16
2921800,46.89
2926356,47.03
2927122,46.96
2927728,46.83
2932397,46.97
2937145,47.04
2942304,47.08
2943356,46.95
2947988,47.09
2952643,47.16
2958669,47.30
2963263,47.43
2963955,47.17
2968661,47.17
2969452,46.91
2973867,47.05
2978431,47.12
2979413,47.05
2984103,47.06
2989715,47.20
2994089,47.22
2998932,47.28
3004009,47.42
3004879,47.29
3009506,47.43
3014089,47.56
3014828,47.55
3019436,47.68
3023993,47.82
3024821,47.56
3025586,47.30
3030126,47.37
3036057,47.51
3041274,47.64
3045862,47.77
3050500,47.81
3055239,47.94
3059829,48.07
3060702,48.04
3065407,48.17
3070039,48.30
3074672,48.37
3075531,48.11
3080094,48.24
3081020,47.99
3085687,48.12
