Time(ns),Utilization(%)
1791014,91.67
1794090,92.19
1803192,92.26
1807143,92.44
1807977,91.52
1813181,92.29
1813943,91.91
1814671,91.56
1818069,91.94
1818775,91.10
1822857,91.37
1823621,90.58
1824348,90.32
1828178,90.64
1833185,91.13
1834069,90.84
1837230,91.11
1847906,91.18
1857275,91.23
1866431,91.29
1867189,90.38
1870699,90.62
1871465,90.46
1880542,90.55
1884244,90.98
1884914,90.63
1889321,91.16
1892737,91.26
1893522,91.23
1897977,91.47
1907266,91.52
1911681,91.92
1917688,92.39
1920769,92.44
1924086,92.57
1924766,91.84
1925447,91.18
1928369,91.24
1932569,91.47
1936529,92.03
1937334,91.65
1940266,91.69
1943546,91.72
1950960,91.78
1954494,91.97
1955284,91.93
1961292,92.50
1964796,92.71
1969791,93.24
1978895,93.29
1979627,92.99
1980344,92.52
1990836,92.58
1991595,92.07
1992353,91.63
1996560,91.96
1997255,91.54
2006470,91.61
2010115,91.71
2010890,91.14
2020392,91.21
2021177,90.58
2025214,90.86
2026028,89.98
2029761,90.28
2034403,91.14
2038501,91.65
2043263,92.06
2044032,92.02
2044761,91.48
2054167,91.54
2060390,91.79
2064463,92.06
2069217,92.31
2078616,92.37
2079372,91.99
2084179,92.51
2084949,91.97
2089455,92.49
2098747,92.54
2103731,92.98
2104551,92.40
2105291,92.39
2110999,92.90
2120206,92.94
2129920,92.97
2141097,93.03
2142216,92.36
2142977,92.17
2143726,91.62
2147008,91.79
2150609,91.90
2151422,91.88
2152179,91.41
2155835,91.64
2165614,91.71
2166423,91.36
2168523,92.16
2171694,92.26
2176105,92.64
2185801,92.68
2186582,92.40
2187244,91.63
2196622,91.70
2199515,91.98
2203606,92.19
2210568,92.73
2213580,92.78
2214319,92.07
2217557,92.20
2222461,92.97
2223238,92.53
2228142,92.93
2237874,92.96
2238629,92.68
2248368,92.73
2251275,92.82
2258915,92.88
2259720,92.43
2265403,92.83
2266195,92.80
2277760,92.86
2278604,92.69
2281450,92.69
2285692,92.86
2286461,92.05
2289621,92.06
2296010,92.74
2297140,92.56
2301491,92.76
2302257,92.08
2306504,92.66
2307342,92.11
2308233,91.87
2317964,91.93
2327724,91.97
2333968,92.43
2334711,92.30
2344453,92.35
2349008,92.63
2354012,92.91
2364710,92.96
2374394,92.99
2375113,92.49
2385076,92.55
2395060,92.60
2405214,92.65
2415351,92.70
2420530,93.05
2421339,92.79
2431157,92.82
2442505,92.87
2452496,92.90
2455682,93.08
2466013,93.11
2476176,93.16
2476987,92.55
2482594,92.97
2492677,93.01
2493437,92.69
2496748,92.95
2506825,93.00
2507679,92.93
2508374,92.22
2511284,92.24
2515752,92.26
2516431,91.62
2520441,91.84
2521438,91.61
2522153,91.19
2522851,91.04
2528103,91.42
2529067,90.90
2534556,91.60
2541339,91.96
2556651,92.19
2557398,92.11
2562549,92.37
2565719,92.51
2566650,91.91
2576760,91.96
2580953,92.41
2581736,92.32
2588275,92.76
2593731,93.08
2605048,93.11
2615602,93.14
2625947,93.19
2629699,93.33
2640043,93.36
2650415,93.39
2651285,93.29
2661528,93.32
2662284,92.82
2666989,92.99
2670107,93.01
2675273,93.25
2676082,92.53
2682990,93.02
2685967,93.03
2686665,92.62
2687307,92.28
2692011,92.72
2697568,93.07
2704101,93.66
2704917,92.95
2710482,93.63
2713474,93.63
2723553,93.65
2734409,93.69
2735336,93.51
2745913,93.53
2746830,92.84
2752969,93.05
2764431,93.10
2765204,92.44
2775689,92.49
2786062,92.54
2786820,92.54
2787647,91.86
2788325,91.74
2793682,92.36
2794459,91.75
2799447,92.10
2805700,92.49
2812153,92.85
2822498,92.90
2833575,92.93
2844342,92.96
2849083,93.06
2849817,92.40
2856976,92.76
2861848,92.97
2862612,92.54
2863354,92.42
2864075,91.77
2864720,91.60
2865380,91.43
2866106,91.36
2869742,91.57
2876636,92.01
2886955,92.06
2887665,91.83
2888352,91.48
2889052,91.31
2892345,91.36
2897564,91.72
2907732,91.77
2908534,91.33
2914383,91.69
2924970,91.72
2937406,91.76
2948002,91.80
2948799,91.46
2952115,91.64
2962673,91.69
2973264,91.74
2973999,91.60
2984611,91.64
2991232,91.90
3001566,91.93
3007635,92.18
3019067,92.22
3029790,92.26
3040665,92.30
3044025,92.37
3047374,92.44
3050633,92.59
3051423,92.33
3052085,91.89
3058714,92.16
3059454,92.06
3062918,92.27
3073086,92.31
3076077,92.33
3086769,92.38
3087508,92.01
3088305,91.63
3089112,91.13
3089785,90.75
3094824,90.94
3105296,90.97
3108340,90.99
3112054,91.19
3112859,91.01
3117975,91.33
3128572,91.39
3132191,91.52
3142878,91.56
3143648,91.04
3144457,90.70
3148078,91.00
3151699,91.13
3155473,91.33
3161673,91.78
3162418,91.70
3177048,91.74
3188033,91.78
3188947,91.24
3195535,91.75
3206414,91.79
3207220,91.41
3212351,91.85
3218476,92.15
3221999,92.24
3222910,91.75
3223761,91.75
3229390,92.02
3240199,92.06
3240968,91.90
3241704,91.75
3242412,91.18
3245387,91.20
3250416,91.54
3255005,91.62
3265744,91.66
3613423,91.71
3626246,91.74
3630017,91.83
3641268,91.88
3644659,91.97
3645461,91.68
3649220,91.80
3652827,91.89
3664115,91.93
3676701,91.98
3681054,92.20
3684524,92.36
3691913,92.66
3703176,92.70
3704030,92.30
3707824,92.42
3712949,92.67
3724046,92.70
3727974,92.75
3732928,92.94
3738414,93.14
3751436,93.17
3763130,93.19
3764071,92.94
3773208,92.97
3774072,92.60
3778046,92.70
3782140,93.11
3782903,92.59
3783573,92.53
3789221,92.87
3795105,93.25
3799086,93.36
3799822,92.83
3806403,93.06
3817243,93.09
3818058,92.96
3821566,93.08
3829112,93.59
3842057,93.60
3846196,93.70
3846910,93.40
3847624,93.39
3853622,93.57
3854476,93.45
3857464,93.45
3868796,93.48
3871763,93.49
3883239,93.51
3894977,93.54
3895717,93.05
3900592,93.52
3911929,93.54
3912763,93.18
3925814,93.21
3937424,93.24
3940357,93.25
3951938,93.28
3959458,93.56
3971058,93.59
3976891,93.72
3988531,93.74
3989286,93.66
4000784,93.68
4014059,93.70
4015082,93.53
4026669,93.56
4029848,93.61
4035168,93.81
4046775,93.83
4058562,93.85
4059359,93.51
4064551,93.64
4065373,93.35
4066088,92.80
4066814,92.63
4071476,92.91
4076666,93.02
4082022,93.48
4084976,93.50
4097914,93.53
