Time(ns),Utilization(%)
4240735,95.69
4249133,95.77
4256211,95.77
4265005,95.91
4277249,95.93
4285789,96.15
4286623,96.02
4294938,96.27
4307215,96.29
4315792,96.49
4316592,96.03
4324887,96.12
4333207,96.26
4342291,96.42
4350662,96.67
4359956,96.97
4368621,97.06
4369429,96.79
4378375,97.17
4388230,97.32
4400915,97.34
4413925,97.34
4414969,97.02
4415825,96.71
4428515,96.72
4441156,96.74
4453918,96.76
4463395,96.77
4475967,96.79
4476772,96.60
4477542,96.35
4478265,96.02
4492853,96.04
4506658,96.05
4507618,96.04
4516961,96.18
4517862,96.10
4530731,96.11
4531574,95.96
4540787,96.28
4549639,96.36
4550539,95.98
4563551,96.00
4573771,96.12
4582448,96.27
4591206,96.38
4592043,95.98
4601406,96.30
4610651,96.55
4623319,96.73
4636506,96.74
4649690,96.76
4659511,96.92
4660313,96.90
4661115,96.87
4661854,96.40
4675181,96.42
4684797,96.46
4685580,96.02
4694331,96.08
4703838,96.44
4713363,96.63
4722763,96.95
4732119,97.11
4741034,97.37
4755537,97.39
4768621,97.39
4781997,97.40
4795061,97.41
4796107,97.19
4796819,96.75
4806240,97.17
4819065,97.19
4832672,97.20
4833595,96.70
4847350,96.72
4854714,96.74
4865036,97.03
4878496,97.04
4888107,97.27
4900967,97.28
4914646,97.29
4924130,97.39
4924984,97.34
4938118,97.35
4951737,97.36
4961749,97.51
4976204,97.51
4990967,97.52
5005170,97.53
5019211,97.53
5033223,97.54
5034116,97.54
5047397,97.55
5048325,97.46
5057945,97.53
5071313,97.53
5086454,97.54
5100400,97.54
5114426,97.55
5128266,97.56
5138244,97.66
5152359,97.67
5166601,97.67
5180733,97.68
5181653,97.41
5198022,97.42
5207831,97.67
5208652,97.33
5219031,97.52
5232907,97.54
5247144,97.54
5261223,97.55
5275085,97.56
5289053,97.57
5303301,97.58
5304164,97.33
5316213,97.46
5330738,97.47
5340828,97.59
5354714,97.60
5355514,97.37
5369867,97.38
5370642,97.23
5384631,97.25
5395271,97.29
5405973,97.36
5420615,97.37
5421460,97.32
5422224,97.18
5423011,97.06
5423817,96.57
5434580,97.01
5446993,97.16
5458542,97.30
5472913,97.31
5483531,97.45
5484307,97.34
5498939,97.34
5499788,97.00
5510760,97.06
5522403,97.28
5537722,97.29
5538571,96.94
5553187,96.96
5567660,96.97
5580002,97.31
5580817,97.23
5595141,97.24
5606081,97.32
5606948,97.32
5625005,97.33
5626068,97.05
5626891,96.61
5627624,96.42
5639103,96.83
5640089,96.57
5650597,96.72
5661218,97.00
5671854,97.11
5672727,97.10
5673477,97.00
5687940,97.01
5688843,96.88
5699685,97.00
5710281,97.07
5711194,97.05
5727751,97.07
5728609,96.83
5743280,96.84
5744100,96.70
5754350,96.70
5768430,96.72
5784081,96.73
5795351,96.79
5809807,96.80
5810669,96.35
5822110,96.79
5823054,96.43
5833249,96.45
5844275,96.71
5858843,96.72
5859674,96.25
5871134,96.32
5883298,96.73
5884154,96.37
5894452,96.70
5906443,96.72
5907319,96.40
5919183,96.67
5920002,96.62
5930995,96.69
5946362,96.70
5961567,96.72
5972901,96.83
5982449,96.84
5996926,96.84
6009199,96.85
6024397,96.85
