Time(ns),Utilization(%)
1596961,33.28
1601748,33.38
1606363,33.51
1607156,33.03
1611765,33.12
1616474,33.20
1621376,33.51
1625993,33.72
1630682,34.02
1635438,34.32
1640028,34.39
1640791,33.93
1645400,34.17
1650371,34.17
1651083,33.71
1657478,33.99
1662496,34.09
1668193,34.12
1668962,33.66
1669628,33.20
1674416,33.46
1679095,33.69
1684121,33.91
1685103,33.79
1686063,33.34
1691195,33.63
1692161,33.40
1697227,33.45
1705836,33.67
1710575,33.90
1715530,33.94
1716301,33.50
1720928,33.79
1725530,33.87
1726564,33.76
1727350,33.32
1728158,33.21
1732672,33.49
1737324,33.65
1741603,33.65
1742701,33.21
1743446,32.99
1744072,32.78
1744923,32.56
1749547,32.66
1750580,32.44
1751235,32.00
1757176,32.26
1761772,32.31
1766404,32.45
1771115,32.66
1775849,32.80
1776718,32.37
1781198,32.45
1781959,32.24
1786870,32.32
1792029,32.42
1796923,32.59
1801580,32.65
1802313,32.23
1806868,32.27
1807609,32.06
1812412,32.16
1817078,32.17
1821743,32.21
1826338,32.41
1832314,32.50
1833039,32.08
1833790,32.08
1838355,32.19
1842972,32.22
1847627,32.47
1852511,32.62
1856803,32.62
1861346,32.75
1865883,32.90
1866740,32.50
1871494,32.54
1872388,32.44
1876850,32.52
1881386,32.78
1886095,32.82
1887080,32.62
1891992,32.72
1896573,32.78
1897356,32.38
1901857,32.53
1902649,32.13
1908548,32.23
1913130,32.42
1917917,32.43
1923891,32.58
1928449,32.60
1933196,32.62
1934083,32.52
1934719,32.13
1939309,32.22
1943958,32.33
1948536,32.42
1953335,32.50
1954164,32.11
1958859,32.15
1963592,32.24
1968212,32.42
1972727,32.47
1973664,32.08
1978364,32.09
1985597,32.22
1990892,32.32
1991661,32.13
1996234,32.21
1996979,32.02
2001428,32.06
2005732,32.08
2010385,32.13
2011237,31.94
2015428,31.94
2016167,31.56
2020760,31.63
2025336,31.67
2026163,31.28
2030906,31.41
2031795,31.22
2032572,30.84
2037103,30.90
2041657,31.03
2046274,31.16
2050958,31.22
2051752,31.03
2056222,31.18
2062097,31.33
2066628,31.50
2071394,31.75
2075588,31.76
2080154,31.97
2080861,31.88
2081584,31.69
2086248,31.82
2091838,31.86
2096856,32.07
2097703,31.98
2098557,31.61
2103318,31.62
2111492,31.76
2116174,31.93
2116935,31.56
2121543,31.67
2122324,31.49
2126891,31.64
2131916,31.65
2136489,31.76
2142232,31.77
2146763,31.82
2154512,32.03
2155554,31.67
2156236,31.31
2156923,30.95
2161555,31.17
2166231,31.31
2167063,31.23
2171643,31.32
2172661,31.14
2177234,31.24
2182000,31.27
2186705,31.35
2187501,31.26
2188347,30.91
2193079,31.01
2198376,31.03
2199271,30.68
2204818,30.85
2205580,30.68
2206384,30.63
2207095,30.28
2224814,30.32
2230972,30.54
2231758,30.19
2232467,30.17
2233136,30.16
2237806,30.35
2242724,30.46
2247469,30.55
2251798,30.56
2256667,30.59
2261212,30.61
2261982,30.27
2262612,30.10
2267252,30.30
2271851,30.34
2276448,30.37
2281114,30.44
2285839,30.56
2290717,30.56
2295628,30.56
2301983,30.69
2308076,30.69
2308809,30.69
2313589,30.78
2318380,30.92
2323138,31.01
2324010,30.67
2328554,30.72
2333226,30.94
2338042,31.04
2342644,31.08
2347305,31.12
2352142,31.23
2356812,31.31
2361651,31.49
2366356,31.59
2367357,31.26
2372012,31.26
2376637,31.36
2382590,31.55
2383640,31.22
2384349,30.89
2388898,30.91
2393361,30.92
2394148,30.59
2399176,30.67
2403892,30.88
2408528,30.91
2409564,30.59
2410366,30.42
2415558,30.52
2420178,30.66
2420973,30.34
2421754,30.18
2426451,30.22
2431161,30.32
2431962,30.00
2436686,30.21
2441192,30.34
2445812,30.47
2450712,30.52
2455236,30.53
2461590,30.59
2462445,30.27
2463350,30.11
2468003,30.33
2472575,30.38
2473530,30.06
2478097,30.23
2482920,30.35
2487446,30.55
2488207,30.24
2492451,30.24
2497446,30.27
2502490,30.48
2507476,30.69
2508498,30.54
2513276,30.54
2514079,30.23
2520277,30.34
2525226,30.42
2530206,30.45
2534950,30.57
2535759,30.55
2541618,30.67
2546216,30.75
2550833,30.89
2555522,30.94
2560230,31.04
2565062,31.24
2569820,31.26
2574623,31.32
2579434,31.49
2584237,31.56
2588674,31.57
2589599,31.27
2590394,31.23
2595001,31.40
2600161,31.41
2601086,31.11
2609030,31.27
2614386,31.35
2620611,31.38
2621398,31.08
2622163,30.94
2626888,31.05
2627775,30.98
2632524,31.15
2636950,31.16
2641904,31.19
2642698,30.89
2647340,31.00
2648215,31.00
2648969,30.93
2649633,30.63
2654145,30.64
2658964,30.68
2663795,30.76
2668778,30.93
