Time(ns),Utilization(%)
2015079,94.54
2016086,94.13
2016915,93.73
2017612,93.67
2018318,93.04
2018977,92.58
2019648,91.65
2024155,92.03
2029818,92.63
2030621,91.83
2036354,92.18
2039863,92.52
2050248,92.59
2061986,92.65
2071773,92.72
2081958,92.79
2086027,93.02
2086865,92.18
2090338,93.02
2093438,93.02
2094136,92.15
2103857,92.22
2108997,92.74
2112874,92.85
2113634,91.99
2114319,91.43
2119202,92.29
2125009,93.08
2136530,93.13
2137429,92.97
2138192,92.07
2148603,92.14
2151606,91.69
2156091,91.94
2161420,92.71
2171289,92.77
2175086,92.95
2175842,92.42
2185919,92.49
2190629,92.98
2191473,92.86
2192226,92.21
2192945,92.06
2202862,92.13
2206704,92.77
2209874,92.79
2210600,92.29
2211327,92.04
2212013,91.65
2212728,91.30
2218917,91.66
2219732,91.40
2220470,90.91
2230530,90.98
2234479,91.23
2245141,91.28
2255789,91.34
2266175,91.39
2266955,90.81
2271336,91.27
2272075,91.04
2276041,91.35
2281303,91.85
2291499,91.90
2297679,92.16
2298484,91.30
2302768,91.53
2303568,91.26
2309610,91.76
2312839,91.80
2316221,91.95
2322806,92.66
2327816,92.99
2328558,92.53
2329266,92.52
2339646,92.56
2343458,92.70
2353873,92.76
2364236,92.80
2367246,92.81
2378923,92.85
2389249,92.89
2390124,92.42
2394270,92.59
2395062,92.38
2399779,92.83
2410025,92.89
2413894,93.11
2414712,92.73
2419750,93.07
2424075,93.28
2424943,92.47
2431364,93.06
2432170,92.25
2437254,92.60
2443789,93.29
2447423,93.34
2459729,93.38
2463461,93.47
2467368,93.58
2468128,93.42
2468849,92.88
2475132,93.35
2485807,93.38
2491027,93.72
2501219,93.74
2502097,93.06
2505451,93.21
2512444,93.69
2522756,93.73
2527568,93.97
2528350,93.42
2529105,93.43
2536145,93.84
2541603,94.20
2542594,93.95
2548482,94.26
2549245,93.90
2553581,94.13
2557699,94.21
2562597,94.44
2563393,94.14
2566535,94.15
2567324,93.57
2571648,93.85
2575847,94.00
2576600,93.46
2581167,93.87
2581934,93.52
2582638,92.94
2586853,93.18
2597924,93.21
2608958,93.25
2614611,93.51
2615375,93.17
